Response_ID,workplace_satis_core,trust_leadership_core,living_wage_tf_core,conditions_rate_core,return_next_season_core,factory_recommend_tf_score
R_2E3QXELhpXTXXAU,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_2Bgv2c8Xy25AF6e,Very satisfied,Yes,No,Very good,Yes,1
R_2dRxYspjT82zNyV,Very satisfied,Yes,No,Very good,Yes,1
R_22tQzYsbE5Tcmp2,Very satisfied,Yes,No,Very good,Yes,1
R_2WT2xr2yATnvm2u,Very satisfied,Yes,Yes,Very good,Yes,1
R_tRQAkOYQWNrXnIR,Very satisfied,Yes,No,Somewhat good,Don't know,1
R_1InubW8pESeW14N,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Don't know,1
R_dbWvJLBIJytXDAB,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_w6RA2bsnZBpk7y9,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Yes,1
R_vIAgTnenwgmrEs1,Somewhat Satisfied,Yes,No,Very good,Yes,1
R_1KvV2CB6L22PGqi,Somewhat Satisfied,Yes,No,Somewhat bad,Yes,1
R_XwgLblPkPcZWlod,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_3rtiJU46CesU62t,Very satisfied,Yes,No,Somewhat good,Yes,1
R_1pyuG7M4BRYX8So,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_3htF8NMAposFkRv,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_10uEHNvDxDnVKWk,Somewhat Satisfied,Yes,No,Somewhat bad,Yes,1
R_2AMyWIMZcOdc1av,Somewhat Satisfied,Yes,No,Neither good or bad,Don't know,1
R_3purRjQueGegDO0,Very satisfied,Yes,No,Very good,Yes,1
R_3lz8Hf6q7kP5pLF,Somewhat dissatisfied,No,No,Neither good or bad,Don't know,1
R_3Poz5v4tvF1GVwe,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_sUb1sBmdRIXJ03L,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Yes,1
R_1fZC3PjxrlDAA9l,Neither satisfied nor dissatisfied,Yes,Yes,Very good,Yes,1
R_3kdLsxJsz0cHpO3,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Don't know,1
R_QgH7HTghJNh5AOZ,Very satisfied,Yes,No,Neither good or bad,Yes,1
R_26bFEgTb02Z5nCq,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_RWeuX6i2c84hUAx,Neither satisfied nor dissatisfied,Don't know,Yes,Neither good or bad,Yes,1
R_20P7NSUokCN5Nbc,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Don't know,1
R_2fBVVDB3FGVQrRy,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_3G6xu5VajZh0u0I,Neither satisfied nor dissatisfied,Yes,No,Somewhat good,Yes,1
R_1pYYh1pFqYbuZia,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,1
R_3GybpUPeiXq7Qpb,Very satisfied,Yes,No,Somewhat good,Yes,1
R_2v6Xudf5B44yai1,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,1
R_3qD3416RJWhYAZV,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_12gsBiZcau56Ffh,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_115f1rormOSLRyZ,Somewhat Satisfied,Yes,No,Somewhat good,Don't know,1
R_1hTmKKZoh2glvnQ,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_1f3eixW1FiAn6h1,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_3D0IGrmuiGD9Oyl,Very satisfied,Yes,No,Very good,Yes,1
R_3J8foeXvxjw10mf,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_2azxJhwo2i5oUxl,Very satisfied,Yes,No,Very good,Yes,1
R_3Eh8WuA0a0qDz7O,Very satisfied,Yes,No,Very good,Yes,1
R_1LOkyzQCUhhB4KG,Very satisfied,Yes,No,Very good,Yes,1
R_2Uiwy6M5LrCLMCg,Neither satisfied nor dissatisfied,Don't know,No,Somewhat bad,Yes,0
R_332QYjVzBylMy8c,Very satisfied,Yes,No,Somewhat good,Yes,1
R_1jU0e2zX2aOzH7h,Very satisfied,Yes,No,Very good,Yes,1
R_27jOkl7K4JiooUb,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Don't know,1
R_XIi3cPxcmaVAAKd,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_Owc2Ttu8EqicmU9,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_DkOxPfHt5iESXlv,Very satisfied,Yes,No,Very good,Yes,1
R_1ghH1UpBy9EatAR,Somewhat Satisfied,Yes,Yes,Somewhat good,Don't know,1
R_1GDJ4ygyqbc80mX,Very satisfied,Yes,No,Somewhat good,Yes,1
R_2D2295iCHwawW4o,Very satisfied,Yes,Yes,Neither good or bad,Yes,1
R_2sRucfkPlYn19YJ,Neither satisfied nor dissatisfied,Refused,No,Neither good or bad,Yes,1
R_PA24ZxPDkdxYUDf,Very satisfied,Don't know,No,Very good,Yes,1
R_2QuL9DUS5TdAj7N,Very satisfied,Yes,Yes,Neither good or bad,Yes,1
R_27ClwSQ2HZbVVsw,Very satisfied,Yes,No,Somewhat good,Yes,1
R_1ImFPmQJHFavojy,Very satisfied,Yes,No,Very good,Yes,1
R_OQm55SZQN9sGgrn,Somewhat Satisfied,Refused,No,Somewhat bad,No,1
R_2sdajSD9uyslvWG,Very satisfied,Yes,No,Somewhat good,Yes,0
R_2WJdh15IAUmzJQL,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_1dgWSGz9CwVxgRl,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_STq4HDTfF5jHIZ3,Very satisfied,Yes,No,Somewhat good,Yes,1
R_efjnKuHgYMNYcp3,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Don't know,1
R_CjhzuifE1QXALXr,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_2Va788lx0IfXoBQ,Somewhat Satisfied,Yes,No,Very good,Yes,1
R_2upL9U7Wk3O7jFa,Somewhat Satisfied,Don't know,No,Neither good or bad,Yes,1
R_3rNIbJeUUMq3ipn,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_2e9Z4lKvkwA06aZ,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_2DLIFkmWq9ZQOMu,Very satisfied,Yes,Yes,Very good,Yes,1
R_PwxhhNTgjDCevlf,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,1
R_2dDPscNCz5VHSGl,Very satisfied,Yes,No,Very good,Yes,1
R_2pQYk8C70hoOblN,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Don't know,1
R_3PNukeaYJXcvA7b,Very satisfied,Yes,No,Somewhat good,Yes,1
R_1dshIF99WJVMWAm,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_1fgaplHfHA19CTw,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_OO2lBc61hMo0BaN,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,No,1
R_3gNqcQ2vqWfFQIt,Somewhat Satisfied,Yes,Yes,Very good,Don't know,1
R_339iLIhS6nR1osv,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_2YM6BkrOHEDy02v,Very satisfied,Yes,Yes,Neither good or bad,Yes,1
R_3ixof4sfUGB8pcM,Somewhat Satisfied,Yes,No,Very good,Yes,0
R_r0EezAbPoZmRy9z,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,1
R_2y1HuPTKvXnj4Xx,Somewhat Satisfied,Don't know,No,Neither good or bad,Yes,1
R_2Y5mWF6fGEqO9Hd,Very satisfied,Yes,Yes,Very good,Yes,1
R_2vew0GIjOkv5jnp,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Yes,1
R_ysVfoOWUlwkbpIZ,Neither satisfied nor dissatisfied,Don't know,No,Somewhat good,Yes,1
R_2BeTHyKGEWtcOwA,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_3Ge8Ui8wJhaW0gt,Very satisfied,Yes,Yes,Very good,Yes,1
R_1FnfVT6viXcvwHU,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Don't know,0
R_cYNw0Nc4hHFCfwR,Very satisfied,Yes,No,Somewhat good,Yes,1
R_02J4Qa0ZiozyNDr,Somewhat Satisfied,Yes,Yes,Somewhat good,Don't know,1
R_yOYiFG6BrnDbU0p,Very satisfied,Yes,Yes,Very good,Yes,1
R_2pKPEjGBQIdaEz8,Very satisfied,Yes,No,Very good,Yes,1
R_AvRuC2fWGJYab85,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Yes,1
R_2BeOUMwYKmahsaf,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,0
R_w7ALEPJuTLTVj6F,Very satisfied,Yes,Yes,Very good,Yes,1
R_296x0bDVSQNOqsM,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,0
R_sSz45ABNwRQr6NP,Very satisfied,Yes,No,Somewhat good,Yes,1
R_3sywAVbaezWrYQh,Neither satisfied nor dissatisfied,Don't know,No,Somewhat good,Yes,1
R_qKsnll5BtN5X1uh,Somewhat Satisfied,Yes,Yes,Somewhat good,No,1
R_3MhrOTrWm7dncN6,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Refused,1
R_1gja8EoHIHbLMyl,Neither satisfied nor dissatisfied,Don't know,No,Somewhat good,Yes,1
R_3EsRsvdypkN6GP9,Very satisfied,Yes,No,Somewhat good,Yes,1
R_DUFvzS05Yan7tHr,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_30pInV0auV5nE5e,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_DJ3eEmX3PEubsKl,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_3CIoXQQokZ59uyr,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Yes,1
R_22MrHzeHTyfbV9h,Very satisfied,Yes,No,Very good,Yes,1
R_1cRLfjRbx7BdGFj,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_1E9VbarD1dUI2hb,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_1P6o18JuMQ5hxyD,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_31adNvwgNtKKE1E,Very satisfied,Don't know,Yes,Very good,Yes,1
R_2y6ZP3S5ooq2QYO,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,1
R_TbJSBGD8iAvNsiZ,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Don't know,1
R_12f0LGprB0WYUMm,Somewhat Satisfied,No,No,Somewhat good,Yes,1
R_1nPlY8rbEPWHXYF,Very satisfied,Yes,Yes,Very good,Yes,1
R_qR9JGASKBkOKJGx,Very satisfied,Yes,Yes,Very good,Don't know,1
R_eM5LpziQyAN7fi1,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_esRAbIY2B9HSCrL,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_3LYK58yRhFDGY03,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_1gIubp26bBDOVIT,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Yes,1
R_1LidE8dD2pHwBaz,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Don't know,1
R_3knAp8QHwg8ZZKo,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Yes,1
R_3dVLvGcPx4rPX2J,Somewhat Satisfied,No,No,Somewhat good,Yes,1
R_p9sy9EoLZr26yHL,Very satisfied,Yes,Yes,Very good,Yes,1
R_6EbzJ0uB8u3a1jP,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_1IAXeYv35nL2cwj,Very satisfied,Yes,No,Very good,Yes,0
R_1n3B8837UFcyXch,Very satisfied,Yes,No,Very good,Yes,1
R_DH2NMmIMeevRMnn,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_1LFgXkYU2fXGlb7,Very satisfied,Yes,Yes,Very good,Yes,1
R_3hsRbVuJ5CnlzRS,Somewhat Satisfied,Don't know,No,Neither good or bad,Yes,1
R_265A2d66Cmljq7p,Somewhat Satisfied,No,No,Somewhat bad,Yes,1
R_6QKgYSzp6gM6eqt,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Don't know,1
R_C4EXZepAenkw0eJ,Very satisfied,Don't know,Yes,Very good,Yes,1
R_7NErNzpOelnt0RP,Very satisfied,Yes,Yes,Very good,Yes,1
R_2Uc0HdKdvGmN9zs,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_Ap4G232M0BG0JnH,Neither satisfied nor dissatisfied,Don't know,No,Somewhat good,Don't know,1
R_1gIq8O8k995d3fu,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_3DooIXRckiDEQ4Z,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Yes,0
R_3RjuLMN5eBv4MTD,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,0
R_1Nmr62Qj91QOGqB,Somewhat Satisfied,No,No,Very good,Yes,1
R_1jTwGNhf7ak6Qz6,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_1ewvpbjRLUq5vWV,Very satisfied,Yes,No,Somewhat good,Yes,1
R_2Vw1aU2SCvDfwg5,Somewhat Satisfied,Yes,No,Somewhat good,Yes,0
R_2qmVar4IloYrplh,Very satisfied,Yes,No,Very good,Yes,1
R_2TSFw77UCmnFDvo,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_3KuyNmoOQpMPqUV,Very satisfied,No,Yes,Neither good or bad,Yes,1
R_10ZNub5fekdAiYC,Very satisfied,Yes,No,Very good,Yes,1
R_2UbAkHCFypLepjI,Very satisfied,Yes,No,Somewhat good,Yes,1
R_3NBQjLP4PnOxT9c,Neither satisfied nor dissatisfied,No,Yes,Somewhat good,Don't know,1
R_1PSHBcBIu349ZXz,Somewhat Satisfied,Don't know,No,Neither good or bad,Yes,1
R_2v08RjKabBUUldf,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_2fwI5t1W2dEy1Ux,Very satisfied,Yes,No,Very good,Yes,1
R_2dyyH4GOPwcRrCX,Neither satisfied nor dissatisfied,No,Yes,Very good,Yes,1
R_33kyNhGPzGmhJP7,Somewhat Satisfied,Yes,No,Neither good or bad,Don't know,1
R_2q31qFDbthByOQV,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_3NzabSwDRcuki57,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_2dhABwCyylzpfdh,Very satisfied,Yes,No,Somewhat good,Yes,1
R_DBtbaOTqCUwxhMl,Very satisfied,Yes,Yes,Very good,Yes,1
R_1NkbdfyTKWTgthT,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_3PXIsDqoeqNhBEH,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_1KxTaOt3gqeut2M,Somewhat Satisfied,No,No,Neither good or bad,Don't know,0
R_2bT5b4QsmnDYTIV,Neither satisfied nor dissatisfied,Yes,No,Somewhat good,Yes,1
R_rcpn3dhsXjMdNzX,Somewhat Satisfied,Don't know,No,Somewhat good,Yes,1
R_3dLig2enT40ztaz,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_1F4cMHdE9CuBoWM,Somewhat dissatisfied,No,No,Neither good or bad,Yes,1
R_ABXM0vcfHeA2emR,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_bvgm29GXy9JkCAh,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_2vk8bOFmJOKZKLk,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_2tchKs03Qtq1kWx,Very satisfied,Yes,Yes,Neither good or bad,Yes,1
R_26alUqYRfsAWo2Y,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_2CQySQ1TQqkaXF4,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_3HGjYaKgKsYnvQ2,Somewhat Satisfied,Yes,Yes,Somewhat good,No,0
R_1pXV7V4F9APIJH9,Somewhat Satisfied,Don't know,No,Somewhat good,Yes,1
R_3iKyGgKtYWkOQtu,Very satisfied,Yes,No,Very good,Yes,1
R_elpJIpKQVTp1A41,Somewhat Satisfied,Yes,Yes,Somewhat good,No,1
R_XodNBJql7T81rpv,Neither satisfied nor dissatisfied,Don't know,No,Somewhat good,Yes,1
R_0jkU9l0RnwdM7nP,Somewhat Satisfied,No,No,Neither good or bad,Don't know,1
R_2uOGtDQ74GHP8lt,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_2qpC3SfJXVLnlqd,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Don't know,1
R_3ncGnJiuMpGYj2p,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_2YsNNkryx6l9jXG,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_2ONlJssBnXmI8ZL,Neither satisfied nor dissatisfied,Yes,No,Somewhat good,Yes,1
R_25EhNQSzgScEGqZ,Somewhat Satisfied,Yes,No,Very good,Yes,1
R_3KBhGprCBNeNIoT,Very satisfied,Yes,Yes,Very good,Yes,1
R_31S1EwtWnRU5N2k,Very satisfied,Yes,No,Somewhat good,Yes,1
R_1gNkfsn2ezrCdun,Very satisfied,Yes,No,Very good,Yes,1
R_1lmHXvUHxzCd2Xy,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_3g6MAQV0DSe6M1K,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Yes,1
R_2VrM15MiUVAtq6H,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_1mUldrNuzf3eCOB,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_3iUAuflnVWuZHbv,Very satisfied,Yes,Yes,Very good,Yes,1
R_2aEtUUpCv2PEADo,Somewhat Satisfied,No,No,Neither good or bad,Yes,1
R_6g8oGpFk2A2gDSx,Very satisfied,Don't know,No,Neither good or bad,Yes,1
R_296RRlrBK5Vxhtm,Very satisfied,Yes,No,Neither good or bad,Yes,1
R_24vZaPD7xApM2ow,Very satisfied,Don't know,No,Somewhat good,Yes,0
R_2rMU0PhrBm5MQFt,Very dissatisfied,No,No,Somewhat good,Yes,1
R_27fHlL32nJ0lIvG,Very satisfied,Don't know,No,Neither good or bad,Yes,1
R_1IydRyQbmhrCPV3,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,0
R_d3XVXM4fM28cTlv,Very satisfied,Yes,No,Very good,Yes,1
R_2dtKNuI9FZrxNmS,Very satisfied,Yes,Yes,Very good,Yes,1
R_1hHiyh8Q8vmfvJU,Very satisfied,Yes,No,Somewhat good,Yes,1
R_2tx6roAwMyyy6eR,Very satisfied,Yes,No,Somewhat good,Yes,1
R_3WxJKPV9tqpGTQZ,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,0
R_3V3C9iTnKat0YJb,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Yes,1
R_Q0VtpZ1cakGjBfP,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_AALeCKoWzvkkrTP,Neither satisfied nor dissatisfied,Yes,Yes,Somewhat good,Don't know,0
R_prxR78Q5vslU20p,Somewhat Satisfied,Don't know,Yes,Neither good or bad,Yes,1
R_56BkMpxniQ5bqr7,Very satisfied,Yes,Don't know,Somewhat good,Yes,1
R_3KNOBZcE6PAatdO,Neither satisfied nor dissatisfied,Yes,No,Somewhat good,Don't know,1
R_01ksdmIXhckHHvr,Somewhat Satisfied,Don't know,Yes,Somewhat good,Yes,1
R_2uQU52eJJmAUoO9,Somewhat Satisfied,Yes,Yes,Somewhat good,No,1
R_2CdC7WCPKDJWfEq,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_3HiXo6AOavSqYav,Very satisfied,Yes,Yes,Very good,Yes,1
R_3is7k477ug1bEMm,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_8G2qMr4xXAEr441,Somewhat Satisfied,Yes,No,Somewhat good,Don't know,1
R_3PcqJUpDWG2lY0E,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_33yvRqdGTAp8XSY,Very satisfied,Yes,No,Very good,Yes,1
R_2Yzf7fstnU9Pirc,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_1rP7mKuSTIYdD9E,Very satisfied,Yes,No,Very good,Yes,1
R_XMvxw6zj0EbFUM9,Neither satisfied nor dissatisfied,Don't know,No,Somewhat good,No,0
R_3KxQdhzeUATsASE,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_2Vf4GM9X80p9Ir3,Somewhat Satisfied,Yes,No,Neither good or bad,Don't know,1
R_6fAaZ95I2IlphzH,Somewhat Satisfied,Refused,Yes,Very good,No,1
R_1H11McihvoEgaWd,Very satisfied,Yes,Yes,Somewhat good,Don't know,0
R_25LQwtYdNiUTdsc,Somewhat Satisfied,Yes,No,Neither good or bad,No,1
R_1eQ2hgsNFgf2547,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_2S8JlQLFPIHdx4m,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,0
R_WwVEQljeM87LgpH,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Don't know,1
R_2WOw9frUiaiqEcn,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,No,0
R_2TtLsD3N1nBWtUC,Very satisfied,Yes,No,Very good,Yes,1
R_2tA2q9UYfatwl7a,Neither satisfied nor dissatisfied,Yes,No,Somewhat bad,Yes,0
R_3hsxP4zQ98V5wJN,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_3Rmz7OvpJr0UFor,Somewhat Satisfied,Don't know,No,Neither good or bad,Don't know,0
R_2ccowN797TobLpn,Very satisfied,Yes,Yes,Very good,Yes,1
R_3m9sejS3B4TXPni,Very satisfied,Don't know,Yes,Neither good or bad,Yes,1
R_3ZO1kxcNXO5KDcd,Somewhat Satisfied,Don't know,No,Neither good or bad,Yes,1
R_wWVfSyACKgIqTtv,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_2Xop9DyEuOOg1wM,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_1NrgkRn6E9wKIKB,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Yes,1
R_27go8FR7xsi9zRV,Very satisfied,Yes,No,Neither good or bad,Yes,1
R_WxJH9OjoDAkc9tD,Very satisfied,Yes,No,Somewhat good,Yes,1
R_1JUPrgWxN3GKm9O,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_sToP7EAT1PxlS7v,Very satisfied,Don't know,No,Somewhat good,Yes,1
R_1jlgEaxygAzcQVf,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_3GDlGum8s0BlZhi,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_3jZqyX5cZrCqEkC,Very satisfied,Yes,Yes,Very good,Yes,1
R_2R2l8bCkmcldbRj,Neither satisfied nor dissatisfied,Refused,No,Neither good or bad,Yes,1
R_3rO3IHkefTEFAuO,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_3PoScfb935SGVgK,Somewhat dissatisfied,Yes,No,Neither good or bad,No,1
R_OCs0O4LViOqxKyB,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_ekOwhzzCWD1GKOZ,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Yes,1
R_2PaQvhn3Z0yL7nx,Very satisfied,No,No,Very good,Yes,1
R_2Sq1aCjx7PPlcW7,Somewhat Satisfied,Yes,Yes,Somewhat bad,Yes,1
R_3IRyrc13p1iFlof,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Yes,1
R_1LnHE8CvoiY7Pgd,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_2R4k11Aa91mvW1d,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_1CkeZtm0Q7N3Bna,Somewhat dissatisfied,Don't know,No,Neither good or bad,Yes,1
R_2f9u9awCDPdJLfW,Very satisfied,Yes,Yes,Very good,Yes,1
R_3lFC8dN531Pxkr4,Very satisfied,Yes,Yes,Very good,Yes,1
R_Dx8a95kkBtOiXKN,Very satisfied,Yes,No,Somewhat good,Yes,1
R_1IE59Oq0l05FKQa,Somewhat Satisfied,Yes,Don't know,Somewhat good,Yes,1
R_1OTd8V2WMpT6rNE,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_R5qrkqhoqFwnBtL,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_2coWt4N97NRn1r2,Neither satisfied nor dissatisfied,No,Yes,Neither good or bad,Yes,1
R_1roF5AoaWptKu27,Somewhat Satisfied,Yes,No,Very good,Yes,1
R_3kFaosh9o3R49CA,Neither satisfied nor dissatisfied,Yes,Yes,Somewhat good,Yes,1
R_1P2dKbHuXMcaZoy,Neither satisfied nor dissatisfied,Refused,No,Neither good or bad,Refused,1
R_2qzapTy4uEM0YiV,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,1
R_1OMOdOYuUcGo0fk,Somewhat Satisfied,Don't know,No,Somewhat good,Yes,1
R_2S7RtaAtFltzI1m,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Don't know,1
R_3k1k2jLhqkk6KjQ,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_3iJS7JDgdpLTuor,Neither satisfied nor dissatisfied,No,Yes,Neither good or bad,Yes,1
R_ukN9efSbzXzz5GV,Somewhat Satisfied,Yes,No,Very good,Yes,1
R_0MvXiaACxtUMUsF,Somewhat Satisfied,Yes,Yes,Neither good or bad,No,1
R_2dvcRceMjkOs3yk,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_2tnkLBhG1PQqyNu,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Yes,1
R_2dfKlUYE0LFLO4C,Very satisfied,Yes,No,Very good,Yes,1
R_1XpYjrphjTLAjgl,Very satisfied,Yes,No,Somewhat good,Yes,1
R_3iD93A42lsSReK0,Very satisfied,Yes,Yes,Very good,Yes,1
R_PNb6BYouO5y7MJ3,Neither satisfied nor dissatisfied,Don't know,Yes,Neither good or bad,Yes,1
R_ZwqLdY7m6PFqmWJ,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Yes,0
R_2TQTLoi5yqg5hVy,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Yes,1
R_2YWDouX7u2xl9Jm,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,1
R_viU3p5jqmY8Xg6l,Very satisfied,Yes,Yes,Very good,Yes,1
R_11jcsCKLKNxnDXh,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_1ez0JEvf9RRc6t9,Very satisfied,Yes,Yes,Very good,Yes,1
R_2wKWv0tMWw9FSh5,Very satisfied,Yes,No,Neither good or bad,Yes,1
R_1H5gafwQCFRQ5ZQ,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_3IStB9V5nxinsGb,Neither satisfied nor dissatisfied,Yes,Don't know,Neither good or bad,Yes,1
R_O6TJLqguss8T10B,Very satisfied,Yes,Yes,Very good,Yes,1
R_1QFJLAnsatZIjmS,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_pK11xMXUaG4bRHb,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,1
R_1mEHRlO83sTMLFr,Somewhat Satisfied,Yes,No,Very good,Yes,1
R_1ms0EoCKeNIXmbe,Very satisfied,Yes,Yes,Very good,Yes,1
